country,machine_type,week_start,year,month,iso_week,bookings,revenue_usd,seasonality_index,demand_level
India,Motor Grader,2024-03-25,2024,3,13,3,17363,1.55,Low
India,Motor Grader,2024-04-01,2024,4,14,6,40488,1.35,Medium
India,Motor Grader,2024-04-08,2024,4,15,5,32404,1.35,Low
India,Motor Grader,2024-04-15,2024,4,16,4,25573,1.35,Low
India,Motor Grader,2024-04-22,2024,4,17,7,45539,1.35,Medium
India,Motor Grader,2024-04-29,2024,4,18,1,6972,1.35,Low
India,Motor Grader,2024-05-06,2024,5,19,3,15431,1.0,Low
India,Motor Grader,2024-05-13,2024,5,20,3,19378,1.0,Low
India,Motor Grader,2024-05-20,2024,5,21,6,20924,1.0,Medium
India,Motor Grader,2024-05-27,2024,5,22,8,45024,1.0,Medium
India,Motor Grader,2024-06-03,2024,6,23,1,8085,0.4,Low
India,Motor Grader,2024-06-10,2024,6,24,4,12380,0.4,Low
India,Motor Grader,2024-07-01,2024,7,27,2,4604,0.25,Low
India,Motor Grader,2024-07-08,2024,7,28,3,12351,0.25,Low
India,Motor Grader,2024-07-29,2024,7,31,2,6012,0.25,Low
India,Motor Grader,2024-08-05,2024,8,32,1,828,0.25,Low
India,Motor Grader,2024-08-12,2024,8,33,3,8889,0.25,Low
India,Motor Grader,2024-09-02,2024,9,36,2,8964,0.5,Low
India,Motor Grader,2024-09-09,2024,9,37,3,5148,0.5,Low
India,Motor Grader,2024-09-23,2024,9,39,2,11985,0.5,Low
India,Motor Grader,2024-09-30,2024,9,40,3,12322,0.5,Low
India,Motor Grader,2024-10-07,2024,10,41,5,20667,1.4,Low
India,Motor Grader,2024-10-14,2024,10,42,4,36330,1.4,Low
India,Motor Grader,2024-10-21,2024,10,43,4,14947,1.4,Low
India,Motor Grader,2024-10-28,2024,10,44,5,36097,1.4,Low
India,Motor Grader,2024-11-04,2024,11,45,2,7188,1.6,Low
India,Motor Grader,2024-11-11,2024,11,46,4,10236,1.6,Low
India,Motor Grader,2024-11-25,2024,11,48,6,22447,1.6,Medium
India,Motor Grader,2024-12-02,2024,12,49,4,12565,1.55,Low
India,Motor Grader,2024-12-09,2024,12,50,3,9205,1.55,Low
India,Motor Grader,2024-12-16,2024,12,51,5,21216,1.55,Low
India,Motor Grader,2024-12-23,2024,12,52,4,10114,1.55,Low
India,Motor Grader,2024-12-30,2024,12,1,4,20143,1.55,Low
India,Motor Grader,2025-01-06,2025,1,2,8,39976,1.5,Medium
India,Motor Grader,2025-01-13,2025,1,3,3,12566,1.5,Low
India,Motor Grader,2025-01-20,2025,1,4,9,55993,1.5,Medium
India,Motor Grader,2025-01-27,2025,1,5,8,49861,1.5,Medium
India,Motor Grader,2025-02-03,2025,2,6,4,27994,1.55,Low
India,Motor Grader,2025-02-10,2025,2,7,6,25744,1.55,Medium
India,Motor Grader,2025-02-17,2025,2,8,8,33984,1.55,Medium
India,Motor Grader,2025-02-24,2025,2,9,9,35617,1.55,Medium
India,Motor Grader,2025-03-03,2025,3,10,6,17546,1.55,Medium
India,Motor Grader,2025-03-10,2025,3,11,11,42918,1.55,Medium
India,Motor Grader,2025-03-17,2025,3,12,7,27623,1.55,Medium
India,Motor Grader,2025-03-24,2025,3,13,9,48526,1.55,Medium
India,Motor Grader,2025-03-31,2025,3,14,4,23037,1.55,Low
India,Motor Grader,2025-04-07,2025,4,15,6,57223,1.35,Medium
India,Motor Grader,2025-04-14,2025,4,16,7,55724,1.35,Medium
India,Motor Grader,2025-04-21,2025,4,17,4,27574,1.35,Low
India,Motor Grader,2025-04-28,2025,4,18,3,20884,1.35,Low
India,Motor Grader,2025-05-05,2025,5,19,4,17064,1.0,Low
India,Motor Grader,2025-05-12,2025,5,20,5,27927,1.0,Low
India,Motor Grader,2025-05-19,2025,5,21,2,4843,1.0,Low
India,Motor Grader,2025-05-26,2025,5,22,5,33063,1.0,Low
India,Motor Grader,2025-06-02,2025,6,23,1,1375,0.4,Low
India,Motor Grader,2025-06-09,2025,6,24,2,8728,0.4,Low
India,Motor Grader,2025-06-16,2025,6,25,2,9124,0.4,Low
India,Motor Grader,2025-06-23,2025,6,26,1,7948,0.4,Low
India,Motor Grader,2025-06-30,2025,6,27,2,11376,0.4,Low
India,Motor Grader,2025-07-14,2025,7,29,1,3284,0.25,Low
India,Motor Grader,2025-07-21,2025,7,30,2,16635,0.25,Low
India,Motor Grader,2025-07-28,2025,7,31,1,8176,0.25,Low
India,Motor Grader,2025-08-11,2025,8,33,1,5402,0.25,Low
India,Motor Grader,2025-08-18,2025,8,34,1,5368,0.25,Low
India,Motor Grader,2025-09-01,2025,9,36,4,22363,0.5,Low
India,Motor Grader,2025-09-08,2025,9,37,1,5400,0.5,Low
India,Motor Grader,2025-09-15,2025,9,38,1,855,0.5,Low
India,Motor Grader,2025-09-22,2025,9,39,4,30955,0.5,Low
India,Motor Grader,2025-09-29,2025,9,40,3,7558,0.5,Low
India,Motor Grader,2025-10-06,2025,10,41,4,19786,1.4,Low
India,Motor Grader,2025-10-13,2025,10,42,2,11476,1.4,Low
India,Motor Grader,2025-10-20,2025,10,43,4,7725,1.4,Low
India,Motor Grader,2025-10-27,2025,10,44,5,18549,1.4,Low
India,Motor Grader,2025-11-03,2025,11,45,3,25076,1.6,Low
India,Motor Grader,2025-11-10,2025,11,46,4,24999,1.6,Low
India,Motor Grader,2025-11-17,2025,11,47,4,8170,1.6,Low
India,Motor Grader,2025-11-24,2025,11,48,9,63851,1.6,Medium
India,Motor Grader,2025-12-01,2025,12,49,6,26316,1.55,Medium
India,Motor Grader,2025-12-08,2025,12,50,5,25853,1.55,Low
India,Motor Grader,2025-12-15,2025,12,51,9,54613,1.55,Medium
India,Motor Grader,2025-12-22,2025,12,52,2,4203,1.55,Low
India,Motor Grader,2025-12-29,2025,12,1,4,27191,1.55,Low
India,Motor Grader,2026-01-05,2026,1,2,10,58775,1.5,Medium
India,Motor Grader,2026-01-12,2026,1,3,3,17650,1.5,Low
India,Motor Grader,2026-01-19,2026,1,4,9,46189,1.5,Medium
India,Motor Grader,2026-01-26,2026,1,5,9,37078,1.5,Medium
India,Motor Grader,2026-02-02,2026,2,6,4,12094,1.55,Low
India,Motor Grader,2026-02-09,2026,2,7,11,57977,1.55,Medium
India,Motor Grader,2026-02-16,2026,2,8,6,37893,1.55,Medium
India,Motor Grader,2026-02-23,2026,2,9,9,46210,1.55,Medium
India,Motor Grader,2026-03-02,2026,3,10,6,38487,1.55,Medium
India,Motor Grader,2026-03-09,2026,3,11,9,42412,1.55,Medium
India,Motor Grader,2026-03-16,2026,3,12,5,21918,1.55,Low
India,Motor Grader,2026-03-23,2026,3,13,11,31184,1.55,Medium
India,Motor Grader,2026-03-30,2026,3,14,6,25781,1.55,Medium
India,Motor Grader,2026-04-06,2026,4,15,9,76685,1.35,Medium
India,Motor Grader,2026-04-13,2026,4,16,3,9943,1.35,Low
India,Motor Grader,2026-04-20,2026,4,17,7,58421,1.35,Medium
India,Motor Grader,2026-04-27,2026,4,18,8,32445,1.35,Medium
India,Motor Grader,2026-05-04,2026,5,19,3,6216,1.0,Low
India,Motor Grader,2026-05-11,2026,5,20,4,24431,1.0,Low
India,Motor Grader,2026-05-18,2026,5,21,10,49376,1.0,Medium
India,Motor Grader,2026-05-25,2026,5,22,6,40343,1.0,Medium
India,Motor Grader,2026-06-01,2026,6,23,1,4801,0.4,Low
India,Motor Grader,2026-06-08,2026,6,24,3,13059,0.4,Low
India,Motor Grader,2026-06-15,2026,6,25,3,6769,0.4,Low
India,Motor Grader,2026-06-22,2026,6,26,2,16650,0.4,Low
India,Motor Grader,2026-06-29,2026,6,27,1,3969,0.4,Low
India,Scraper,2023-01-02,2023,1,1,7,43989,1.35,Medium
India,Scraper,2023-01-09,2023,1,2,9,54940,1.35,Medium
India,Scraper,2023-01-16,2023,1,3,7,20682,1.35,Medium
India,Scraper,2023-01-23,2023,1,4,7,75745,1.35,Medium
India,Scraper,2023-01-30,2023,1,5,3,27995,1.35,Low
India,Scraper,2023-02-06,2023,2,6,3,14331,1.45,Low
India,Scraper,2023-02-13,2023,2,7,7,47386,1.45,Medium
India,Scraper,2023-02-20,2023,2,8,8,37113,1.45,Medium
India,Scraper,2023-02-27,2023,2,9,7,36871,1.45,Medium
India,Scraper,2023-03-06,2023,3,10,4,19908,1.55,Low
India,Scraper,2023-03-13,2023,3,11,4,32877,1.55,Low
India,Scraper,2023-03-20,2023,3,12,12,77123,1.55,Medium
India,Scraper,2023-03-27,2023,3,13,6,23748,1.55,Medium
India,Scraper,2023-04-03,2023,4,14,4,17803,1.35,Low
India,Scraper,2023-04-10,2023,4,15,5,41499,1.35,Low
India,Scraper,2023-04-17,2023,4,16,9,58116,1.35,Medium
India,Scraper,2023-04-24,2023,4,17,5,23973,1.35,Low
India,Scraper,2023-05-01,2023,5,18,6,25793,1.0,Medium
India,Scraper,2023-05-08,2023,5,19,3,29272,1.0,Low
India,Scraper,2023-05-15,2023,5,20,8,49596,1.0,Medium
India,Scraper,2023-05-22,2023,5,21,5,19635,1.0,Low
India,Scraper,2023-05-29,2023,5,22,3,24300,1.0,Low
India,Scraper,2023-06-05,2023,6,23,1,2690,0.45,Low
India,Scraper,2023-07-03,2023,7,27,2,8243,0.3,Low
India,Scraper,2023-07-10,2023,7,28,4,25248,0.3,Low
India,Scraper,2023-07-17,2023,7,29,3,11617,0.3,Low
India,Scraper,2023-09-04,2023,9,36,1,3480,0.5,Low
India,Scraper,2023-09-18,2023,9,38,1,7114,0.5,Low
India,Scraper,2023-10-02,2023,10,40,3,9162,1.35,Low
India,Scraper,2023-10-09,2023,10,41,2,12626,1.35,Low
India,Scraper,2023-10-16,2023,10,42,4,17490,1.35,Low
India,Scraper,2023-10-23,2023,10,43,5,36416,1.35,Low
India,Scraper,2023-10-30,2023,10,44,1,1817,1.35,Low
India,Scraper,2023-11-06,2023,11,45,7,35203,1.55,Medium
India,Scraper,2023-11-13,2023,11,46,7,70438,1.55,Medium
India,Scraper,2023-11-20,2023,11,47,3,29204,1.55,Low
India,Scraper,2023-11-27,2023,11,48,3,8894,1.55,Low
India,Scraper,2023-12-04,2023,12,49,3,24704,1.5,Low
India,Scraper,2023-12-11,2023,12,50,2,23972,1.5,Low
India,Scraper,2023-12-18,2023,12,51,4,25304,1.5,Low
India,Scraper,2023-12-25,2023,12,52,1,4627,1.5,Low
India,Scraper,2024-01-01,2024,1,1,4,17119,1.35,Low
India,Scraper,2024-01-08,2024,1,2,2,7660,1.35,Low
India,Scraper,2024-01-15,2024,1,3,9,46263,1.35,Medium
India,Scraper,2024-01-22,2024,1,4,12,79550,1.35,Medium
India,Scraper,2024-01-29,2024,1,5,4,12272,1.35,Low
India,Scraper,2024-02-05,2024,2,6,2,4677,1.45,Low
India,Scraper,2024-02-12,2024,2,7,6,37608,1.45,Medium
India,Scraper,2024-02-19,2024,2,8,11,57466,1.45,Medium
India,Scraper,2024-02-26,2024,2,9,3,18773,1.45,Low
India,Scraper,2024-03-04,2024,3,10,6,32433,1.55,Medium
India,Scraper,2024-03-11,2024,3,11,5,26696,1.55,Low
India,Scraper,2024-03-18,2024,3,12,7,59738,1.55,Medium
India,Scraper,2024-03-25,2024,3,13,2,21609,1.55,Low
India,Scraper,2024-04-01,2024,4,14,4,20163,1.35,Low
India,Scraper,2024-04-08,2024,4,15,7,34047,1.35,Medium
India,Scraper,2024-04-15,2024,4,16,9,44615,1.35,Medium
India,Scraper,2024-04-22,2024,4,17,13,69022,1.35,Medium
India,Scraper,2024-04-29,2024,4,18,5,33204,1.35,Low
India,Scraper,2024-05-06,2024,5,19,1,14160,1.0,Low
India,Scraper,2024-05-13,2024,5,20,3,25102,1.0,Low
India,Scraper,2024-05-20,2024,5,21,7,33379,1.0,Medium
India,Scraper,2024-05-27,2024,5,22,5,23123,1.0,Low
India,Scraper,2024-06-10,2024,6,24,3,11356,0.45,Low
India,Scraper,2024-06-17,2024,6,25,1,4306,0.45,Low
India,Scraper,2024-06-24,2024,6,26,1,1824,0.45,Low
India,Scraper,2024-07-01,2024,7,27,2,28325,0.3,Low
India,Scraper,2024-07-08,2024,7,28,1,6859,0.3,Low
India,Scraper,2024-07-15,2024,7,29,1,10476,0.3,Low
India,Scraper,2024-08-05,2024,8,32,1,5253,0.3,Low
India,Scraper,2024-08-12,2024,8,33,1,6655,0.3,Low
India,Scraper,2024-09-02,2024,9,36,1,5868,0.5,Low
India,Scraper,2024-09-09,2024,9,37,2,14977,0.5,Low
India,Scraper,2024-09-16,2024,9,38,2,25275,0.5,Low
India,Scraper,2024-09-30,2024,9,40,6,24211,0.5,Medium
India,Scraper,2024-10-07,2024,10,41,5,46599,1.35,Low
India,Scraper,2024-10-14,2024,10,42,3,10441,1.35,Low
India,Scraper,2024-10-21,2024,10,43,4,41090,1.35,Low
India,Scraper,2024-10-28,2024,10,44,2,17168,1.35,Low
India,Scraper,2024-11-04,2024,11,45,3,24669,1.55,Low
India,Scraper,2024-11-11,2024,11,46,2,7403,1.55,Low
India,Scraper,2024-11-18,2024,11,47,4,20997,1.55,Low
India,Scraper,2024-11-25,2024,11,48,3,22349,1.55,Low
India,Scraper,2024-12-02,2024,12,49,2,24625,1.5,Low
India,Scraper,2024-12-09,2024,12,50,5,32432,1.5,Low
India,Scraper,2024-12-16,2024,12,51,5,16644,1.5,Low
India,Scraper,2024-12-23,2024,12,52,6,37396,1.5,Medium
India,Scraper,2024-12-30,2024,12,1,5,20077,1.5,Low
India,Scraper,2025-01-06,2025,1,2,8,36968,1.35,Medium
India,Scraper,2025-01-13,2025,1,3,7,30201,1.35,Medium
India,Scraper,2025-01-20,2025,1,4,8,63450,1.35,Medium
India,Scraper,2025-01-27,2025,1,5,6,51864,1.35,Medium
India,Scraper,2025-02-03,2025,2,6,7,36436,1.45,Medium
India,Scraper,2025-02-10,2025,2,7,8,42891,1.45,Medium
India,Scraper,2025-02-17,2025,2,8,4,27965,1.45,Low
India,Scraper,2025-02-24,2025,2,9,10,46636,1.45,Medium
India,Scraper,2025-03-03,2025,3,10,2,9193,1.55,Low
India,Scraper,2025-03-10,2025,3,11,6,36849,1.55,Medium
India,Scraper,2025-03-17,2025,3,12,6,50782,1.55,Medium
India,Scraper,2025-03-24,2025,3,13,9,65380,1.55,Medium
India,Scraper,2025-03-31,2025,3,14,3,20599,1.55,Low
India,Scraper,2025-04-07,2025,4,15,10,63663,1.35,Medium
India,Scraper,2025-04-14,2025,4,16,4,11554,1.35,Low
India,Scraper,2025-04-21,2025,4,17,10,84565,1.35,Medium
India,Scraper,2025-04-28,2025,4,18,4,30979,1.35,Low
India,Scraper,2025-05-05,2025,5,19,3,33959,1.0,Low
India,Scraper,2025-05-12,2025,5,20,3,11101,1.0,Low
India,Scraper,2025-05-19,2025,5,21,1,1766,1.0,Low
India,Scraper,2025-05-26,2025,5,22,2,19107,1.0,Low
India,Scraper,2025-06-02,2025,6,23,1,8987,0.45,Low
India,Scraper,2025-06-09,2025,6,24,3,13948,0.45,Low
India,Scraper,2025-06-16,2025,6,25,6,40137,0.45,Medium
India,Scraper,2025-06-23,2025,6,26,2,15652,0.45,Low
India,Scraper,2025-06-30,2025,6,27,2,22096,0.45,Low
India,Scraper,2025-07-07,2025,7,28,1,11779,0.3,Low
India,Scraper,2025-07-14,2025,7,29,1,3090,0.3,Low
India,Scraper,2025-07-21,2025,7,30,3,22273,0.3,Low
India,Scraper,2025-07-28,2025,7,31,2,9191,0.3,Low
India,Scraper,2025-08-25,2025,8,35,3,9011,0.3,Low
India,Scraper,2025-09-01,2025,9,36,2,15504,0.5,Low
India,Scraper,2025-09-15,2025,9,38,3,16795,0.5,Low
India,Scraper,2025-09-22,2025,9,39,1,3964,0.5,Low
India,Scraper,2025-09-29,2025,9,40,3,17879,0.5,Low
India,Scraper,2025-10-06,2025,10,41,4,21752,1.35,Low
India,Scraper,2025-10-13,2025,10,42,5,21842,1.35,Low
India,Scraper,2025-10-20,2025,10,43,5,24858,1.35,Low
India,Scraper,2025-10-27,2025,10,44,1,7477,1.35,Low
India,Scraper,2025-11-03,2025,11,45,3,45194,1.55,Low
India,Scraper,2025-11-10,2025,11,46,2,5729,1.55,Low
India,Scraper,2025-11-17,2025,11,47,2,12749,1.55,Low
India,Scraper,2025-11-24,2025,11,48,4,28314,1.55,Low
India,Scraper,2025-12-01,2025,12,49,2,14717,1.5,Low
India,Scraper,2025-12-08,2025,12,50,3,28091,1.5,Low
India,Scraper,2025-12-15,2025,12,51,8,59209,1.5,Medium
India,Scraper,2025-12-29,2025,12,1,3,24189,1.5,Low
India,Scraper,2026-01-05,2026,1,2,4,19955,1.35,Low
India,Scraper,2026-01-12,2026,1,3,7,43431,1.35,Medium
India,Scraper,2026-01-19,2026,1,4,8,44250,1.35,Medium
India,Scraper,2026-01-26,2026,1,5,7,46894,1.35,Medium
India,Scraper,2026-02-02,2026,2,6,9,67646,1.45,Medium
India,Scraper,2026-02-09,2026,2,7,6,62059,1.45,Medium
India,Scraper,2026-02-16,2026,2,8,5,32322,1.45,Low
India,Scraper,2026-02-23,2026,2,9,4,39889,1.45,Low
India,Scraper,2026-03-02,2026,3,10,5,33266,1.55,Low
India,Scraper,2026-03-09,2026,3,11,8,51380,1.55,Medium
India,Scraper,2026-03-16,2026,3,12,5,30731,1.55,Low
India,Scraper,2026-03-23,2026,3,13,2,9100,1.55,Low
India,Scraper,2026-03-30,2026,3,14,7,59695,1.55,Medium
India,Scraper,2026-04-06,2026,4,15,6,30687,1.35,Medium
India,Scraper,2026-04-13,2026,4,16,2,3993,1.35,Low
India,Scraper,2026-04-20,2026,4,17,6,42927,1.35,Medium
India,Scraper,2026-04-27,2026,4,18,6,30959,1.35,Medium
India,Scraper,2026-05-04,2026,5,19,7,41072,1.0,Medium
India,Scraper,2026-05-11,2026,5,20,7,42368,1.0,Medium
India,Scraper,2026-05-18,2026,5,21,6,46688,1.0,Medium
India,Scraper,2026-05-25,2026,5,22,6,28345,1.0,Medium
India,Scraper,2026-06-01,2026,6,23,2,21690,0.45,Low
India,Scraper,2026-06-08,2026,6,24,1,3425,0.45,Low
India,Scraper,2026-06-15,2026,6,25,1,7895,0.45,Low
India,Scraper,2026-06-22,2026,6,26,3,23245,0.45,Low
India,Skid Steer Loader,2022-12-26,2022,12,52,2,5019,1.3,Low
India,Skid Steer Loader,2023-01-02,2023,1,1,3,6873,1.2,Low
India,Skid Steer Loader,2023-01-09,2023,1,2,7,15888,1.2,Medium
India,Skid Steer Loader,2023-01-16,2023,1,3,4,4706,1.2,Low
India,Skid Steer Loader,2023-01-23,2023,1,4,5,8640,1.2,Low
India,Skid Steer Loader,2023-01-30,2023,1,5,11,15713,1.2,Medium
India,Skid Steer Loader,2023-02-06,2023,2,6,9,21137,1.3,Medium
India,Skid Steer Loader,2023-02-13,2023,2,7,4,6426,1.3,Low
India,Skid Steer Loader,2023-02-20,2023,2,8,10,14196,1.3,Medium
India,Skid Steer Loader,2023-02-27,2023,2,9,10,18127,1.3,Medium
India,Skid Steer Loader,2023-03-06,2023,3,10,9,14104,1.35,Medium
India,Skid Steer Loader,2023-03-13,2023,3,11,10,16119,1.35,Medium
India,Skid Steer Loader,2023-03-20,2023,3,12,6,4910,1.35,Medium
India,Skid Steer Loader,2023-03-27,2023,3,13,7,14511,1.35,Medium
India,Skid Steer Loader,2023-04-03,2023,4,14,10,13802,1.25,Medium
India,Skid Steer Loader,2023-04-10,2023,4,15,8,13879,1.25,Medium
India,Skid Steer Loader,2023-04-17,2023,4,16,8,9562,1.25,Medium
India,Skid Steer Loader,2023-04-24,2023,4,17,7,4361,1.25,Medium
India,Skid Steer Loader,2023-05-01,2023,5,18,2,3890,1.0,Low
India,Skid Steer Loader,2023-05-08,2023,5,19,5,4712,1.0,Low
India,Skid Steer Loader,2023-05-15,2023,5,20,5,8086,1.0,Low
India,Skid Steer Loader,2023-05-22,2023,5,21,6,12215,1.0,Medium
India,Skid Steer Loader,2023-05-29,2023,5,22,6,9571,1.0,Medium
India,Skid Steer Loader,2023-06-05,2023,6,23,5,7389,0.6,Low
India,Skid Steer Loader,2023-06-12,2023,6,24,3,6784,0.6,Low
India,Skid Steer Loader,2023-06-19,2023,6,25,2,6828,0.6,Low
India,Skid Steer Loader,2023-06-26,2023,6,26,3,8133,0.6,Low
India,Skid Steer Loader,2023-07-03,2023,7,27,2,3634,0.4,Low
India,Skid Steer Loader,2023-07-10,2023,7,28,5,7881,0.4,Low
India,Skid Steer Loader,2023-07-17,2023,7,29,2,3210,0.4,Low
India,Skid Steer Loader,2023-07-31,2023,7,31,1,2486,0.4,Low
India,Skid Steer Loader,2023-08-07,2023,8,32,2,1325,0.4,Low
India,Skid Steer Loader,2023-08-14,2023,8,33,3,3502,0.4,Low
India,Skid Steer Loader,2023-08-21,2023,8,34,2,4336,0.4,Low
India,Skid Steer Loader,2023-08-28,2023,8,35,3,2404,0.4,Low
India,Skid Steer Loader,2023-09-04,2023,9,36,3,4910,0.6,Low
India,Skid Steer Loader,2023-09-11,2023,9,37,3,5810,0.6,Low
India,Skid Steer Loader,2023-09-25,2023,9,39,4,7141,0.6,Low
India,Skid Steer Loader,2023-10-02,2023,10,40,6,7913,1.2,Medium
India,Skid Steer Loader,2023-10-09,2023,10,41,7,14272,1.2,Medium
India,Skid Steer Loader,2023-10-16,2023,10,42,4,3987,1.2,Low
India,Skid Steer Loader,2023-10-23,2023,10,43,5,8626,1.2,Low
India,Skid Steer Loader,2023-10-30,2023,10,44,4,5441,1.2,Low
India,Skid Steer Loader,2023-11-06,2023,11,45,6,11331,1.35,Medium
India,Skid Steer Loader,2023-11-13,2023,11,46,7,8225,1.35,Medium
India,Skid Steer Loader,2023-11-20,2023,11,47,5,5241,1.35,Low
India,Skid Steer Loader,2023-11-27,2023,11,48,3,4308,1.35,Low
India,Skid Steer Loader,2023-12-04,2023,12,49,10,14538,1.3,Medium
India,Skid Steer Loader,2023-12-11,2023,12,50,3,4055,1.3,Low
India,Skid Steer Loader,2023-12-18,2023,12,51,7,8533,1.3,Medium
India,Skid Steer Loader,2023-12-25,2023,12,52,5,5227,1.3,Low
India,Skid Steer Loader,2024-01-01,2024,1,1,8,9805,1.2,Medium
India,Skid Steer Loader,2024-01-08,2024,1,2,9,16967,1.2,Medium
India,Skid Steer Loader,2024-01-15,2024,1,3,8,10135,1.2,Medium
India,Skid Steer Loader,2024-01-22,2024,1,4,10,14548,1.2,Medium
India,Skid Steer Loader,2024-01-29,2024,1,5,10,7756,1.2,Medium
India,Skid Steer Loader,2024-02-05,2024,2,6,7,10129,1.3,Medium
India,Skid Steer Loader,2024-02-12,2024,2,7,10,14468,1.3,Medium
India,Skid Steer Loader,2024-02-19,2024,2,8,9,19660,1.3,Medium
India,Skid Steer Loader,2024-02-26,2024,2,9,9,16569,1.3,Medium
India,Skid Steer Loader,2024-03-04,2024,3,10,4,11698,1.35,Low
India,Skid Steer Loader,2024-03-11,2024,3,11,14,23506,1.35,Medium
India,Skid Steer Loader,2024-03-18,2024,3,12,7,8077,1.35,Medium
India,Skid Steer Loader,2024-03-25,2024,3,13,10,13119,1.35,Medium
India,Skid Steer Loader,2024-04-01,2024,4,14,10,11501,1.25,Medium
India,Skid Steer Loader,2024-04-08,2024,4,15,6,12223,1.25,Medium
India,Skid Steer Loader,2024-04-15,2024,4,16,9,17323,1.25,Medium
India,Skid Steer Loader,2024-04-22,2024,4,17,6,17555,1.25,Medium
India,Skid Steer Loader,2024-04-29,2024,4,18,1,2774,1.25,Low
India,Skid Steer Loader,2024-05-06,2024,5,19,7,7221,1.0,Medium
India,Skid Steer Loader,2024-05-13,2024,5,20,6,6242,1.0,Medium
India,Skid Steer Loader,2024-05-20,2024,5,21,7,16042,1.0,Medium
India,Skid Steer Loader,2024-05-27,2024,5,22,7,6606,1.0,Medium
India,Skid Steer Loader,2024-06-03,2024,6,23,4,5154,0.6,Low
India,Skid Steer Loader,2024-06-10,2024,6,24,7,19756,0.6,Medium
India,Skid Steer Loader,2024-06-17,2024,6,25,4,6577,0.6,Low
India,Skid Steer Loader,2024-06-24,2024,6,26,4,6239,0.6,Low
India,Skid Steer Loader,2024-07-01,2024,7,27,1,2593,0.4,Low
India,Skid Steer Loader,2024-07-08,2024,7,28,3,9983,0.4,Low
India,Skid Steer Loader,2024-07-15,2024,7,29,2,3062,0.4,Low
India,Skid Steer Loader,2024-07-22,2024,7,30,3,3462,0.4,Low
India,Skid Steer Loader,2024-07-29,2024,7,31,1,1732,0.4,Low
India,Skid Steer Loader,2024-08-12,2024,8,33,3,1528,0.4,Low
India,Skid Steer Loader,2024-08-19,2024,8,34,2,1215,0.4,Low
India,Skid Steer Loader,2024-08-26,2024,8,35,2,2699,0.4,Low
India,Skid Steer Loader,2024-09-02,2024,9,36,3,7454,0.6,Low
India,Skid Steer Loader,2024-09-09,2024,9,37,3,6838,0.6,Low
India,Skid Steer Loader,2024-09-16,2024,9,38,5,8450,0.6,Low
India,Skid Steer Loader,2024-09-23,2024,9,39,2,1064,0.6,Low
India,Skid Steer Loader,2024-09-30,2024,9,40,6,11725,0.6,Medium
India,Skid Steer Loader,2024-10-07,2024,10,41,8,12724,1.2,Medium
India,Skid Steer Loader,2024-10-14,2024,10,42,3,6934,1.2,Low
India,Skid Steer Loader,2024-10-21,2024,10,43,3,3567,1.2,Low
India,Skid Steer Loader,2024-10-28,2024,10,44,5,8290,1.2,Low
India,Skid Steer Loader,2024-11-11,2024,11,46,5,12815,1.35,Low
India,Skid Steer Loader,2024-11-18,2024,11,47,3,5621,1.35,Low
India,Skid Steer Loader,2024-11-25,2024,11,48,5,9170,1.35,Low
India,Skid Steer Loader,2024-12-02,2024,12,49,3,2708,1.3,Low
India,Skid Steer Loader,2024-12-09,2024,12,50,6,6552,1.3,Medium
India,Skid Steer Loader,2024-12-16,2024,12,51,8,10621,1.3,Medium
India,Skid Steer Loader,2024-12-23,2024,12,52,6,9508,1.3,Medium
India,Skid Steer Loader,2024-12-30,2024,12,1,8,6783,1.3,Medium
India,Skid Steer Loader,2025-01-06,2025,1,2,8,11820,1.2,Medium
India,Skid Steer Loader,2025-01-13,2025,1,3,4,7514,1.2,Low
India,Skid Steer Loader,2025-01-20,2025,1,4,6,7501,1.2,Medium
India,Skid Steer Loader,2025-01-27,2025,1,5,11,17752,1.2,Medium
India,Skid Steer Loader,2025-02-03,2025,2,6,7,8760,1.3,Medium
India,Skid Steer Loader,2025-02-10,2025,2,7,5,8686,1.3,Low
India,Skid Steer Loader,2025-02-17,2025,2,8,6,6004,1.3,Medium
India,Skid Steer Loader,2025-02-24,2025,2,9,10,20603,1.3,Medium
India,Skid Steer Loader,2025-03-03,2025,3,10,8,11721,1.35,Medium
India,Skid Steer Loader,2025-03-10,2025,3,11,8,18329,1.35,Medium
India,Skid Steer Loader,2025-03-17,2025,3,12,5,10672,1.35,Low
India,Skid Steer Loader,2025-03-24,2025,3,13,5,8562,1.35,Low
India,Skid Steer Loader,2025-03-31,2025,3,14,4,7093,1.35,Low
India,Skid Steer Loader,2025-04-07,2025,4,15,3,5192,1.25,Low
India,Skid Steer Loader,2025-04-14,2025,4,16,6,4648,1.25,Medium
India,Skid Steer Loader,2025-04-21,2025,4,17,6,6113,1.25,Medium
India,Skid Steer Loader,2025-04-28,2025,4,18,10,16320,1.25,Medium
India,Skid Steer Loader,2025-05-05,2025,5,19,5,8945,1.0,Low
India,Skid Steer Loader,2025-05-12,2025,5,20,7,13528,1.0,Medium
India,Skid Steer Loader,2025-05-19,2025,5,21,5,10409,1.0,Low
India,Skid Steer Loader,2025-05-26,2025,5,22,2,1412,1.0,Low
India,Skid Steer Loader,2025-06-02,2025,6,23,3,2052,0.6,Low
India,Skid Steer Loader,2025-06-09,2025,6,24,4,7916,0.6,Low
