asset_id,qr_code,rfid_tag,asset_name,equipment_type,manufacturer,model,serial_number,purchase_year,engine_type,fuel_type,fuel_capacity_l,horsepower,operating_weight_kg,country,current_site_id,current_status,total_engine_hours,expected_life_hours,last_service_date,next_service_due,daily_rental_rate,purchase_cost,condition,ownership,iot_enabled,image_url
MAC00532,QR-00532-X17POI,RFID36567299,Godwin CD150M #0532,Water Pump,Godwin,CD150M,GOD4965307,2023,Electric-Hybrid,Diesel,60,51,2790,India,SITE0169,maintenance,2805,8000,2022-11-05,2023-04-07,91,18316,Fair,Leased,True,https://images.catrental.com/assets/water-pump.jpg
MAC00533,QR-00533-231WCG,RFID91013957,Caterpillar 428F #0533,Backhoe Loader,Caterpillar,428F,CAT4866878,2019,Electric-Hybrid,Diesel,130,169,8841,India,SITE0081,rented,7431,10000,2022-11-18,2023-03-12,242,58007,Good,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00534,QR-00534-SAZ46A,RFID16918868,Putzmeister TMM 24-4 #0534,Concrete Mixer,Putzmeister,TMM 24-4,PUT5496799,2022,Electric-Hybrid,Diesel,300,142,7369,Australia,SITE0133,rented,4089,8000,2022-05-19,2022-08-03,449,107069,Good,Leased,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00535,QR-00535-6QVJ2C,RFID77992001,Komatsu D65PX-18 #0535,Bulldozer,Komatsu,D65PX-18,KOM4980974,2020,Electric-Hybrid,Diesel,620,402,28498,India,SITE0024,rented,6124,15000,2022-01-23,2022-07-08,629,172776,Excellent,Owned,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00536,QR-00536-V2T3FL,RFID93040008,Hitachi ZX350 #0536,Excavator,Hitachi,ZX350,HIT2815385,2023,Diesel,Diesel,400,282,22417,Germany,SITE0111,rented,3107,12000,2022-06-21,2022-09-10,886,201361,Poor,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00537,QR-00537-D1T46M,RFID38699665,Caterpillar DE165 #0537,Generator,Caterpillar,DE165,CAT9737102,2021,Electric-Hybrid,Diesel,220,94,4453,Australia,SITE0026,transit,4425,15000,2022-11-22,2023-02-18,258,68005,Good,Owned,True,https://images.catrental.com/assets/generator.jpg
MAC00538,QR-00538-KD2KRC,RFID61271419,Caterpillar CS56B #0538,Road Roller,Caterpillar,CS56B,CAT9606561,2023,Diesel,Diesel,200,156,14595,Germany,SITE0049,rented,2698,9000,2021-12-27,2022-06-14,633,113323,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00539,QR-00539-AR17QR,RFID86908094,Caterpillar CS56B #0539,Road Roller,Caterpillar,CS56B,CAT4281540,2020,Diesel,Diesel,200,191,12460,Australia,SITE0026,rented,7770,9000,2022-06-15,2022-08-16,505,105982,Excellent,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00540,QR-00540-8RBT4O,RFID16620388,Caterpillar EP18NT #0540,Forklift,Caterpillar,EP18NT,CAT4112874,2018,Diesel,Diesel,55,68,5441,USA,SITE0136,rented,9262,12000,2022-11-28,2023-05-13,208,44810,Excellent,Leased,True,https://images.catrental.com/assets/forklift.jpg
MAC00541,QR-00541-BZYIYN,RFID43577603,JCB VMT 860 #0541,Road Roller,JCB,VMT 860,JCB7732328,2020,Diesel,Diesel,200,190,12894,Germany,SITE0070,available,6676,9000,2022-03-05,2022-05-25,544,123632,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00542,QR-00542-G9FO8Q,RFID33508440,Doosan P185WDO #0542,Air Compressor,Doosan,P185WDO,DOO2675054,2022,Diesel,Diesel,120,68,5190,Germany,SITE0147,rented,3291,10000,2021-12-19,2022-05-23,211,37950,Excellent,Leased,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00543,QR-00543-Q2SF4V,RFID36707552,Caterpillar 770G #0543,Dump Truck,Caterpillar,770G,CAT9557119,2021,Diesel,Diesel,750,189,14487,Germany,SITE0070,available,4614,18000,2022-05-29,2022-08-03,576,113318,Excellent,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00544,QR-00544-NHYMAF,RFID20937062,Caterpillar CS78B #0544,Road Roller,Caterpillar,CS78B,CAT5256734,2024,Diesel,Diesel,200,151,13558,India,SITE0051,rented,1676,9000,2022-07-25,2022-12-18,254,59320,Fair,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00545,QR-00545-D7CRAB,RFID65137382,Tsurumi HS3.75S #0545,Water Pump,Tsurumi,HS3.75S,TSU8613430,2023,Electric-Hybrid,Diesel,60,56,4259,India,SITE0083,rented,3179,8000,2022-09-10,2023-02-03,74,19538,Excellent,Leased,True,https://images.catrental.com/assets/water-pump.jpg
MAC00546,QR-00546-INJ1Q3,RFID71405294,JCB 3CX Compact #0546,Backhoe Loader,JCB,3CX Compact,JCB4503651,2020,Electric-Hybrid,Diesel,130,167,9690,India,SITE0023,rented,9637,10000,2022-02-11,2022-07-03,279,63905,Good,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00547,QR-00547-1BIJ20,RFID70557530,Case 580N #0547,Backhoe Loader,Case,580N,CAS8925877,2024,Diesel,Diesel,130,169,13389,Australia,SITE0149,maintenance,828,10000,2022-09-03,2022-11-22,515,107278,Excellent,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00548,QR-00548-T9N44F,RFID16907430,Tsurumi HS3.75S #0548,Water Pump,Tsurumi,HS3.75S,TSU2964069,2024,Electric-Hybrid,Diesel,60,52,4159,India,SITE0077,maintenance,567,8000,2022-05-21,2022-09-13,91,19686,Good,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00549,QR-00549-LQK0PQ,RFID78684052,Western Wideout XL #0549,Snow Plow,Western,Wideout XL,WES7580103,2019,Attachment-No-Engine,Electric,90,128,6046,Germany,SITE0075,rented,9067,6000,2022-03-12,2022-09-09,456,73730,Good,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00550,QR-00550-40AP00,RFID34427131,Caterpillar DE165 #0550,Generator,Caterpillar,DE165,CAT9865495,2022,Electric-Hybrid,Diesel,220,76,5697,Australia,SITE0105,maintenance,4428,15000,2022-01-15,2022-06-21,256,63152,Fair,Owned,True,https://images.catrental.com/assets/generator.jpg
